village_code,village_name,latitude,longitude,population,vulnerable_population,road_access,hospital_distance,shelter_capacity,available_water,food_stock,medical_capacity,rainfall,river_level,flood_history,building_damage,water_level,hazard_score,safe_capacity,capacity_ratio,relocation_score,risk_level,capacity_status,relocation_priority
160768,Pure Udhou,25.578138,81.692415,347,103,1,15.0,660,20000,20000,0,103.1551,2.2542,2,5,9.844,60.3719,3264.0,0.1063,39.4278,MEDIUM,SAFE,MEDIUM
160768,Pure Udhou,25.578138,81.692415,347,103,1,15.0,660,20000,20000,0,108.9229,1.1655,1,4,8.1505,50.0488,3264.0,0.1063,33.5627,LOW,SAFE,MEDIUM
160768,Pure Udhou,25.578138,81.692415,347,103,1,15.0,660,20000,20000,0,162.0992,5.4772,3,4,0.11,66.6825,3264.0,0.1063,41.1641,HIGH,SAFE,MEDIUM
160771,Mohrub,25.612261,81.676043,1768,1114,2,21.0,3000,10000,20000,0,240.2067,6.9853,1,4,8.3811,84.6846,3700.0,0.4778,54.8123,CRITICAL,SAFE,MEDIUM
160771,Mohrub,25.612261,81.676043,1768,1114,2,21.0,3000,10000,20000,0,168.8144,4.1848,5,2,1.8437,68.1651,3700.0,0.4778,45.3891,HIGH,SAFE,MEDIUM
160771,Mohrub,25.612261,81.676043,1768,1114,2,21.0,3000,10000,20000,0,27.2999,8.5337,2,3,7.1905,66.303,3700.0,0.4778,42.3878,HIGH,SAFE,MEDIUM
160771,Mohrub,25.612261,81.676043,1768,1114,2,21.0,3000,10000,20000,0,190.4202,6.973,5,5,7.3257,97.6854,3700.0,0.4778,57.6778,CRITICAL,SAFE,MEDIUM
160771,Mohrub,25.612261,81.676043,1768,1114,2,21.0,3000,10000,20000,0,20.5703,5.4673,4,2,3.3424,55.1129,3700.0,0.4778,41.9381,MEDIUM,SAFE,MEDIUM
160772,Bhitipattibisniurf Bhagawanpur,25.614563,81.683502,382,86,2,25.0,720,10000,20000,0,30.0551,7.5537,0,4,6.884,45.0164,2788.0,0.137,29.7735,LOW,SAFE,LOW
160772,Bhitipattibisniurf Bhagawanpur,25.614563,81.683502,382,86,2,25.0,720,10000,20000,0,327.6409,8.1947,3,2,2.7215,65.6352,2788.0,0.137,39.614,HIGH,SAFE,MEDIUM
160772,Bhitipattibisniurf Bhagawanpur,25.614563,81.683502,382,86,2,25.0,720,10000,20000,0,36.6328,9.2558,4,0,9.5024,48.4867,2788.0,0.137,28.3387,LOW,SAFE,LOW
160772,Bhitipattibisniurf Bhagawanpur,25.614563,81.683502,382,86,2,25.0,720,10000,20000,0,216.7604,8.8565,4,0,6.5878,66.8962,2788.0,0.137,37.0301,HIGH,SAFE,MEDIUM
160772,Bhitipattibisniurf Bhagawanpur,25.614563,81.683502,382,86,2,25.0,720,10000,20000,0,99.8672,5.4048,2,1,0.516,37.5769,2788.0,0.137,23.7539,LOW,SAFE,LOW
160773,Goshpur,25.616808,81.690785,372,239,2,25.0,750,10000,20000,0,235.3055,9.9942,1,4,4.7321,78.7861,2800.0,0.1329,49.0787,CRITICAL,SAFE,MEDIUM
160773,Goshpur,25.616808,81.690785,372,239,2,25.0,750,10000,20000,0,292.4095,2.7334,1,2,9.4427,70.7059,2800.0,0.1329,45.8674,HIGH,SAFE,MEDIUM
160773,Goshpur,25.616808,81.690785,372,239,2,25.0,750,10000,20000,0,337.8198,3.8719,1,0,6.5017,62.5404,2800.0,0.1329,34.0715,MEDIUM,SAFE,MEDIUM
160773,Goshpur,25.616808,81.690785,372,239,2,25.0,750,10000,20000,0,192.4248,8.965,2,1,7.2477,67.2115,2800.0,0.1329,41.843,HIGH,SAFE,MEDIUM
160773,Goshpur,25.616808,81.690785,372,239,2,25.0,750,10000,20000,0,215.7965,8.1165,0,4,6.2589,75.0943,2800.0,0.1329,51.737,HIGH,SAFE,MEDIUM
160774,Bhitipatti Rajai,25.612969,81.695204,1325,538,2,20.0,2510,10000,20000,0,93.1838,1.2196,1,1,0.2127,29.0906,3504.0,0.3781,27.7578,LOW,SAFE,LOW
160774,Bhitipatti Rajai,25.612969,81.695204,1325,538,2,20.0,2510,10000,20000,0,375.6271,8.189,5,3,0.5268,100.0,3504.0,0.3781,53.0526,CRITICAL,SAFE,MEDIUM
160774,Bhitipatti Rajai,25.612969,81.695204,1325,538,2,20.0,2510,10000,20000,0,108.6748,4.5846,5,0,3.3637,57.7552,3504.0,0.3781,36.3204,MEDIUM,SAFE,MEDIUM
160774,Bhitipatti Rajai,25.612969,81.695204,1325,538,2,20.0,2510,10000,20000,0,1.3385,5.2058,5,1,2.9631,40.8611,3504.0,0.3781,26.335,LOW,SAFE,LOW
160774,Bhitipatti Rajai,25.612969,81.695204,1325,538,2,20.0,2510,10000,20000,0,271.8589,2.9643,1,4,7.8635,67.6393,3504.0,0.3781,42.4168,HIGH,SAFE,MEDIUM
160775,Chandpur,25.606141,81.691905,259,283,2,25.0,510,10000,5000,0,351.6473,9.5026,2,5,6.1341,100.0,1204.0,0.2151,72.438,CRITICAL,SAFE,HIGH
160775,Chandpur,25.606141,81.691905,259,283,2,25.0,510,10000,5000,0,205.0754,3.076,1,0,2.2049,54.3124,1204.0,0.2151,41.4487,MEDIUM,SAFE,MEDIUM
160775,Chandpur,25.606141,81.691905,259,283,2,25.0,510,10000,5000,0,140.0501,1.5206,0,0,9.2775,52.8577,1204.0,0.2151,42.7914,MEDIUM,SAFE,MEDIUM
160775,Chandpur,25.606141,81.691905,259,283,2,25.0,510,10000,5000,0,278.4082,2.3851,2,5,6.2294,80.2507,1204.0,0.2151,57.0636,CRITICAL,SAFE,MEDIUM
160775,Chandpur,25.606141,81.691905,259,283,2,25.0,510,10000,5000,0,109.1837,5.2901,2,0,8.5219,59.3681,1204.0,0.2151,46.3561,MEDIUM,SAFE,MEDIUM
160776,Gariyava,25.608592,81.684802,586,83,2,25.0,930,10000,5000,0,372.6358,7.6169,1,3,3.7269,74.7776,1372.0,0.4271,39.8864,HIGH,SAFE,MEDIUM
160776,Gariyava,25.608592,81.684802,586,83,2,25.0,930,10000,5000,0,198.3503,1.7294,3,4,8.9448,64.7858,1372.0,0.4271,44.1376,HIGH,SAFE,MEDIUM
160776,Gariyava,25.608592,81.684802,586,83,2,25.0,930,10000,5000,0,362.6055,6.1419,1,2,8.6449,68.0863,1372.0,0.4271,45.4854,HIGH,SAFE,MEDIUM
160776,Gariyava,25.608592,81.684802,586,83,2,25.0,930,10000,5000,0,347.2643,3.2076,2,2,1.604,52.7211,1372.0,0.4271,30.1576,LOW,SAFE,MEDIUM
160776,Gariyava,25.608592,81.684802,586,83,2,25.0,930,10000,5000,0,372.0361,1.9525,2,5,1.8922,76.1935,1372.0,0.4271,44.5619,CRITICAL,SAFE,MEDIUM
160777,Abdullapur,25.60814,81.680548,837,412,2,25.0,1410,10000,5000,0,2.0581,8.3795,4,5,9.087,76.102,1564.0,0.5352,55.5345,CRITICAL,SAFE,MEDIUM
160777,Abdullapur,25.60814,81.680548,837,412,2,25.0,1410,10000,5000,0,77.2531,1.7569,2,0,5.5984,34.1184,1564.0,0.5352,27.6361,LOW,SAFE,LOW
160777,Abdullapur,25.60814,81.680548,837,412,2,25.0,1410,10000,5000,0,3.629,8.3681,5,2,7.6103,69.1155,1564.0,0.5352,46.9278,HIGH,SAFE,MEDIUM
160777,Abdullapur,25.60814,81.680548,837,412,2,25.0,1410,10000,5000,0,136.7489,6.6936,5,4,1.0251,77.7153,1564.0,0.5352,51.8031,CRITICAL,SAFE,MEDIUM
160777,Abdullapur,25.60814,81.680548,837,412,2,25.0,1410,10000,5000,0,27.1348,3.7087,0,3,0.6735,30.2308,1564.0,0.5352,33.3909,LOW,SAFE,MEDIUM
160778,Fatehpur Kayasthan,25.605322,81.683493,1509,965,2,25.0,2870,10000,20000,0,248.3662,1.4117,1,5,9.7349,76.944,3648.0,0.4137,52.8629,CRITICAL,SAFE,MEDIUM
160778,Fatehpur Kayasthan,25.605322,81.683493,1509,965,2,25.0,2870,10000,20000,0,9.8348,1.1991,5,2,2.5251,53.664,3648.0,0.4137,40.1818,MEDIUM,SAFE,MEDIUM
160778,Fatehpur Kayasthan,25.605322,81.683493,1509,965,2,25.0,2870,10000,20000,0,40.8774,8.6879,4,4,2.9837,76.5702,3648.0,0.4137,53.3364,CRITICAL,SAFE,MEDIUM
160778,Fatehpur Kayasthan,25.605322,81.683493,1509,965,2,25.0,2870,10000,20000,0,92.0215,2.182,2,0,9.6324,36.8008,3648.0,0.4137,31.6574,LOW,SAFE,MEDIUM
160778,Fatehpur Kayasthan,25.605322,81.683493,1509,965,2,25.0,2870,10000,20000,0,128.2971,7.5198,1,4,2.0036,67.5665,3648.0,0.4137,49.826,HIGH,SAFE,MEDIUM
160779,Ganeshpur,25.602901,81.693371,353,378,2,25.0,790,10000,5000,0,225.1001,5.2438,2,3,1.8553,77.5127,1316.0,0.2682,57.0838,CRITICAL,SAFE,MEDIUM
160779,Ganeshpur,25.602901,81.693371,353,378,2,25.0,790,10000,5000,0,308.3687,8.603,3,2,7.968,96.2735,1316.0,0.2682,62.9757,CRITICAL,SAFE,HIGH
160779,Ganeshpur,25.602901,81.693371,353,378,2,25.0,790,10000,5000,0,387.0045,2.6691,0,5,1.1731,85.953,1316.0,0.2682,58.647,CRITICAL,SAFE,MEDIUM
160779,Ganeshpur,25.602901,81.693371,353,378,2,25.0,790,10000,5000,0,172.1224,2.8047,0,3,0.6421,51.7115,1316.0,0.2682,46.7839,LOW,SAFE,MEDIUM
160779,Ganeshpur,25.602901,81.693371,353,378,2,25.0,790,10000,5000,0,319.0236,3.7933,4,0,0.1162,70.8538,1316.0,0.2682,47.5508,HIGH,SAFE,MEDIUM
160780,Samhai,25.596385,81.694141,4904,2706,2,22.0,8300,10000,20000,0,191.9755,6.4002,2,4,7.5706,79.7644,5820.0,0.8426,59.2395,CRITICAL,STRESSED,MEDIUM
160780,Samhai,25.596385,81.694141,4904,2706,2,22.0,8300,10000,20000,0,58.3688,1.9251,5,5,6.1816,74.7449,5820.0,0.8426,60.6913,HIGH,STRESSED,HIGH
160780,Samhai,25.596385,81.694141,4904,2706,2,22.0,8300,10000,20000,0,3.9083,3.9382,1,0,0.8787,25.2072,5820.0,0.8426,28.9472,LOW,STRESSED,LOW
160780,Samhai,25.596385,81.694141,4904,2706,2,22.0,8300,10000,20000,0,31.4314,4.5723,1,5,5.6754,63.3688,5820.0,0.8426,52.5393,MEDIUM,STRESSED,MEDIUM
160780,Samhai,25.596385,81.694141,4904,2706,2,22.0,8300,10000,20000,0,80.0601,2.5073,0,2,1.2422,36.3396,5820.0,0.8426,38.3903,LOW,STRESSED,MEDIUM
160781,Phulpur Urf Jagapur,25.612268,81.706191,1316,322,2,25.0,2290,20000,20000,0,246.6418,6.5165,0,1,9.352,53.8618,3916.0,0.3361,35.9799,MEDIUM,SAFE,MEDIUM
160781,Phulpur Urf Jagapur,25.612268,81.706191,1316,322,2,25.0,2290,20000,20000,0,313.3691,6.5103,2,3,5.53,77.8529,3916.0,0.3361,46.4468,CRITICAL,SAFE,MEDIUM
160781,Phulpur Urf Jagapur,25.612268,81.706191,1316,322,2,25.0,2290,20000,20000,0,192.3615,1.3668,3,1,4.3861,48.5415,3916.0,0.3361,35.746,LOW,SAFE,MEDIUM
160781,Phulpur Urf Jagapur,25.612268,81.706191,1316,322,2,25.0,2290,20000,20000,0,260.1177,5.3135,2,1,3.2902,60.5057,3916.0,0.3361,34.9435,MEDIUM,SAFE,MEDIUM
160781,Phulpur Urf Jagapur,25.612268,81.706191,1316,322,2,25.0,2290,20000,20000,0,348.7331,4.9029,2,3,5.5536,68.1752,3916.0,0.3361,43.4492,HIGH,SAFE,MEDIUM
160782,Aladadpur,25.629582,81.677935,1050,449,2,23.0,1650,10000,5000,0,398.5336,9.7731,2,3,1.9954,83.2751,1660.0,0.6325,52.4833,CRITICAL,SAFE,MEDIUM
160782,Aladadpur,25.629582,81.677935,1050,449,2,23.0,1650,10000,5000,0,12.261,3.3191,3,0,8.6827,42.8245,1660.0,0.6325,36.9595,LOW,SAFE,MEDIUM
160782,Aladadpur,25.629582,81.677935,1050,449,2,23.0,1650,10000,5000,0,170.1973,4.1134,3,5,9.8765,72.4733,1660.0,0.6325,57.5032,HIGH,SAFE,MEDIUM
160782,Aladadpur,25.629582,81.677935,1050,449,2,23.0,1650,10000,5000,0,290.1031,5.38,1,1,7.9296,56.7469,1660.0,0.6325,36.6316,MEDIUM,SAFE,MEDIUM
160782,Aladadpur,25.629582,81.677935,1050,449,2,23.0,1650,10000,5000,0,153.5389,5.1923,4,0,1.3157,52.0442,1660.0,0.6325,36.9682,LOW,SAFE,MEDIUM
160783,Sarai Padmauat,25.633097,81.682573,687,246,2,23.0,1170,10000,5000,0,71.8732,3.1379,5,1,1.8098,47.8354,1468.0,0.468,36.4558,LOW,SAFE,MEDIUM
160783,Sarai Padmauat,25.633097,81.682573,687,246,2,23.0,1170,10000,5000,0,98.8924,8.8367,5,0,6.6262,62.2511,1468.0,0.468,36.7672,MEDIUM,SAFE,MEDIUM
160783,Sarai Padmauat,25.633097,81.682573,687,246,2,23.0,1170,10000,5000,0,124.8592,4.5914,2,4,0.0903,62.9662,1468.0,0.468,46.1729,MEDIUM,SAFE,MEDIUM
160783,Sarai Padmauat,25.633097,81.682573,687,246,2,23.0,1170,10000,5000,0,158.6639,3.1333,2,1,0.735,41.6701,1468.0,0.468,26.3538,LOW,SAFE,LOW
160783,Sarai Padmauat,25.633097,81.682573,687,246,2,23.0,1170,10000,5000,0,134.8013,8.46,0,4,2.4871,64.9817,1468.0,0.468,45.5162,HIGH,SAFE,MEDIUM
160784,Pipraund,25.632329,81.692881,1094,481,2,23.0,1700,10000,5000,0,66.8168,2.5086,0,2,7.364,37.1993,1680.0,0.6512,40.3579,LOW,SAFE,MEDIUM
160784,Pipraund,25.632329,81.692881,1094,481,2,23.0,1700,10000,5000,0,337.6682,8.251,3,5,2.0584,90.6715,1680.0,0.6512,55.5373,CRITICAL,SAFE,MEDIUM
160784,Pipraund,25.632329,81.692881,1094,481,2,23.0,1700,10000,5000,0,22.8347,5.7805,3,1,0.3934,41.2368,1680.0,0.6512,29.8952,LOW,SAFE,LOW
160784,Pipraund,25.632329,81.692881,1094,481,2,23.0,1700,10000,5000,0,373.55,3.8454,0,2,0.4157,57.7736,1680.0,0.6512,41.9779,MEDIUM,SAFE,MEDIUM
160784,Pipraund,25.632329,81.692881,1094,481,2,23.0,1700,10000,5000,0,347.1673,5.0927,2,1,3.4265,59.4806,1680.0,0.6512,41.3312,MEDIUM,SAFE,MEDIUM
160785,Marufpur,25.630902,81.702421,1535,870,2,25.0,2940,20000,20000,0,53.0859,2.2919,1,1,7.329,37.152,4176.0,0.3676,31.0886,LOW,SAFE,MEDIUM
160785,Marufpur,25.630902,81.702421,1535,870,2,25.0,2940,20000,20000,0,292.3318,2.4055,5,4,9.6335,93.4256,4176.0,0.3676,54.7991,CRITICAL,SAFE,MEDIUM
160785,Marufpur,25.630902,81.702421,1535,870,2,25.0,2940,20000,20000,0,391.4525,4.3687,5,1,2.4415,80.1083,4176.0,0.3676,48.8314,CRITICAL,SAFE,MEDIUM
160785,Marufpur,25.630902,81.702421,1535,870,2,25.0,2940,20000,20000,0,307.4077,2.018,0,5,9.1868,77.586,4176.0,0.3676,53.4316,CRITICAL,SAFE,MEDIUM
160785,Marufpur,25.630902,81.702421,1535,870,2,25.0,2940,20000,20000,0,330.7356,7.0027,0,1,3.4857,62.5016,4176.0,0.3676,38.2146,MEDIUM,SAFE,MEDIUM
160786,Anapur,25.625211,81.691361,3778,967,2,20.0,5890,20000,20000,1,127.2446,8.7979,0,4,7.8239,68.5371,5357.5,0.7052,47.6225,HIGH,SAFE,MEDIUM
160786,Anapur,25.625211,81.691361,3778,967,2,20.0,5890,20000,20000,1,351.4062,4.6373,5,3,6.6759,86.8146,5357.5,0.7052,54.3895,CRITICAL,SAFE,MEDIUM
160786,Anapur,25.625211,81.691361,3778,967,2,20.0,5890,20000,20000,1,319.1255,4.9202,2,0,1.2021,49.4038,5357.5,0.7052,32.9999,LOW,SAFE,MEDIUM
160786,Anapur,25.625211,81.691361,3778,967,2,20.0,5890,20000,20000,1,129.8343,4.2982,4,2,3.8856,49.1277,5357.5,0.7052,34.603,LOW,SAFE,MEDIUM
160786,Anapur,25.625211,81.691361,3778,967,2,20.0,5890,20000,20000,1,149.3007,3.0454,1,2,6.0345,48.8007,5357.5,0.7052,40.522,LOW,SAFE,MEDIUM
160787,Pannupur,25.622285,81.701355,1685,834,2,12.0,2920,20000,20000,0,185.3976,4.4181,1,1,4.7918,42.0736,4168.0,0.4043,26.7582,LOW,SAFE,LOW
160787,Pannupur,25.622285,81.701355,1685,834,2,12.0,2920,20000,20000,0,232.0689,5.8024,2,5,7.4688,81.2956,4168.0,0.4043,57.5148,CRITICAL,SAFE,MEDIUM
160787,Pannupur,25.622285,81.701355,1685,834,2,12.0,2920,20000,20000,0,328.9574,4.8778,4,3,9.5466,81.3262,4168.0,0.4043,55.1764,CRITICAL,SAFE,MEDIUM
160787,Pannupur,25.622285,81.701355,1685,834,2,12.0,2920,20000,20000,0,78.8617,5.3126,2,1,1.6633,44.1491,4168.0,0.4043,38.7837,LOW,SAFE,MEDIUM
160787,Pannupur,25.622285,81.701355,1685,834,2,12.0,2920,20000,20000,0,268.0384,9.3665,3,2,5.8093,78.7612,4168.0,0.4043,46.1856,CRITICAL,SAFE,MEDIUM
160788,Korari,25.625021,81.711608,2212,716,1,21.0,3410,20000,20000,0,159.9621,9.7905,1,0,5.2248,50.2155,4364.0,0.5069,35.4571,LOW,SAFE,MEDIUM
160788,Korari,25.625021,81.711608,2212,716,1,21.0,3410,20000,20000,0,118.1113,8.1407,4,1,9.1775,63.6005,4364.0,0.5069,40.8076,MEDIUM,SAFE,MEDIUM
160788,Korari,25.625021,81.711608,2212,716,1,21.0,3410,20000,20000,0,326.2995,4.3616,4,1,1.123,77.0766,4364.0,0.5069,45.8747,CRITICAL,SAFE,MEDIUM
160788,Korari,25.625021,81.711608,2212,716,1,21.0,3410,20000,20000,0,317.4975,6.8195,1,0,8.3986,60.3223,4364.0,0.5069,41.0068,MEDIUM,SAFE,MEDIUM
160788,Korari,25.625021,81.711608,2212,716,1,21.0,3410,20000,20000,0,94.7482,8.0247,1,2,8.5117,61.3565,4364.0,0.5069,42.904,MEDIUM,SAFE,MEDIUM
160789,Nasirpur Dargahi,25.622744,81.722601,1911,930,2,25.0,3930,10000,20000,0,306.6625,2.3473,1,4,1.6801,68.1427,4072.0,0.4693,47.4114,HIGH,SAFE,MEDIUM
160789,Nasirpur Dargahi,25.622744,81.722601,1911,930,2,25.0,3930,10000,20000,0,86.6959,1.8614,4,2,6.0709,48.3813,4072.0,0.4693,38.1664,LOW,SAFE,MEDIUM
160789,Nasirpur Dargahi,25.622744,81.722601,1911,930,2,25.0,3930,10000,20000,0,156.3624,6.3503,5,0,9.8779,68.1969,4072.0,0.4693,41.9242,HIGH,SAFE,MEDIUM
160789,Nasirpur Dargahi,25.622744,81.722601,1911,930,2,25.0,3930,10000,20000,0,161.7275,4.8538,0,0,0.1582,38.3989,4072.0,0.4693,28.3324,LOW,SAFE,LOW
160789,Nasirpur Dargahi,25.622744,81.722601,1911,930,2,25.0,3930,10000,20000,0,241.2878,4.035,4,5,2.649,86.5716,4072.0,0.4693,59.9308,CRITICAL,SAFE,MEDIUM
160790,Sarairah Urf Korari,25.618028,81.71435,2009,1019,2,21.0,3300,20000,20000,0,160.4752,4.3026,5,0,6.1716,64.011,4320.0,0.465,40.8612,MEDIUM,SAFE,MEDIUM
160790,Sarairah Urf Korari,25.618028,81.71435,2009,1019,2,21.0,3300,20000,20000,0,267.841,1.6294,4,5,5.9281,78.1382,4320.0,0.465,54.295,CRITICAL,SAFE,MEDIUM
160790,Sarairah Urf Korari,25.618028,81.71435,2009,1019,2,21.0,3300,20000,20000,0,182.7435,2.7129,1,3,6.6184,63.6846,4320.0,0.465,45.7442,MEDIUM,SAFE,MEDIUM
160790,Sarairah Urf Korari,25.618028,81.71435,2009,1019,2,21.0,3300,20000,20000,0,186.0822,1.5413,3,1,9.5763,58.0144,4320.0,0.465,38.1965,MEDIUM,SAFE,MEDIUM
160790,Sarairah Urf Korari,25.618028,81.71435,2009,1019,2,21.0,3300,20000,20000,0,80.3735,5.8224,5,5,4.5037,76.4788,4320.0,0.465,54.7845,CRITICAL,SAFE,MEDIUM
160791,Lai,25.603183,81.706121,2869,1429,2,20.0,4850,20000,20000,0,265.9647,8.159,5,4,1.1983,92.8867,4940.0,0.5808,59.0255,CRITICAL,SAFE,MEDIUM
160791,Lai,25.603183,81.706121,2869,1429,2,20.0,4850,20000,20000,0,97.4627,7.044,3,5,2.5705,74.6306,4940.0,0.5808,51.7808,HIGH,SAFE,MEDIUM
160791,Lai,25.603183,81.706121,2869,1429,2,20.0,4850,20000,20000,0,243.3946,5.5615,3,1,0.6311,57.8072,4940.0,0.5808,38.3361,MEDIUM,SAFE,MEDIUM
160791,Lai,25.603183,81.706121,2869,1429,2,20.0,4850,20000,20000,0,136.6698,4.4282,1,2,2.3906,52.6991,4940.0,0.5808,39.0737,LOW,SAFE,MEDIUM
160791,Lai,25.603183,81.706121,2869,1429,2,20.0,4850,20000,20000,0,111.8814,9.4815,1,5,9.1939,78.5149,4940.0,0.5808,53.9787,CRITICAL,SAFE,MEDIUM
160792,Raghubanshpur Urf Rerua,25.592418,81.708691,2453,1279,2,16.0,4000,10000,20000,0,340.57,2.8766,0,1,5.3973,59.6259,4100.0,0.5983,44.8544,MEDIUM,SAFE,MEDIUM
160792,Raghubanshpur Urf Rerua,25.592418,81.708691,2453,1279,2,16.0,4000,10000,20000,0,212.9925,7.4928,2,3,8.1874,72.439,4100.0,0.5983,47.7951,HIGH,SAFE,MEDIUM
160792,Raghubanshpur Urf Rerua,25.592418,81.708691,2453,1279,2,16.0,4000,10000,20000,0,382.9292,6.1574,1,0,5.7516,54.9375,4100.0,0.5983,38.1621,MEDIUM,SAFE,MEDIUM
160792,Raghubanshpur Urf Rerua,25.592418,81.708691,2453,1279,2,16.0,4000,10000,20000,0,242.5484,2.2528,5,5,1.7484,71.3703,4100.0,0.5983,49.581,HIGH,SAFE,MEDIUM
160792,Raghubanshpur Urf Rerua,25.592418,81.708691,2453,1279,2,16.0,4000,10000,20000,0,58.5496,4.3078,4,1,5.0611,50.6638,4100.0,0.5983,37.7284,LOW,SAFE,MEDIUM
160793,Parathpur Bhagdeora,25.595941,81.716446,1344,862,2,20.0,2390,20000,20000,0,310.6895,2.0983,3,4,9.3645,82.1949,3956.0,0.3397,56.1349,CRITICAL,SAFE,MEDIUM
160793,Parathpur Bhagdeora,25.595941,81.716446,1344,862,2,20.0,2390,20000,20000,0,340.5795,1.003,2,5,6.0255,76.1532,3956.0,0.3397,47.2976,CRITICAL,SAFE,MEDIUM
160793,Parathpur Bhagdeora,25.595941,81.716446,1344,862,2,20.0,2390,20000,20000,0,225.7764,2.726,0,1,4.846,49.6424,3956.0,0.3397,41.2093,LOW,SAFE,MEDIUM
160793,Parathpur Bhagdeora,25.595941,81.716446,1344,862,2,20.0,2390,20000,20000,0,118.942,4.873,0,2,0.7463,41.4039,3956.0,0.3397,36.3294,LOW,SAFE,MEDIUM
160793,Parathpur Bhagdeora,25.595941,81.716446,1344,862,2,20.0,2390,20000,20000,0,71.1066,7.2246,0,3,6.3319,53.0094,3956.0,0.3397,38.5748,MEDIUM,SAFE,MEDIUM
160794,Jamua Urf Bhawanipur,25.595137,81.722959,1418,331,2,20.0,2240,20000,20000,0,88.3211,2.5638,3,3,8.4802,57.4086,3896.0,0.364,39.2452,MEDIUM,SAFE,MEDIUM
160794,Jamua Urf Bhawanipur,25.595137,81.722959,1418,331,2,20.0,2240,20000,20000,0,161.9194,6.8867,2,2,4.1413,56.893,3896.0,0.364,37.211,MEDIUM,SAFE,MEDIUM
160794,Jamua Urf Bhawanipur,25.595137,81.722959,1418,331,2,20.0,2240,20000,20000,0,307.722,1.0993,1,5,4.8134,63.5747,3896.0,0.364,41.9497,MEDIUM,SAFE,MEDIUM
160794,Jamua Urf Bhawanipur,25.595137,81.722959,1418,331,2,20.0,2240,20000,20000,0,214.1241,2.9368,4,1,2.412,51.9523,3896.0,0.364,33.2628,LOW,SAFE,MEDIUM
160794,Jamua Urf Bhawanipur,25.595137,81.722959,1418,331,2,20.0,2240,20000,20000,0,43.8945,5.9316,4,3,2.6602,53.9257,3896.0,0.364,36.0379,MEDIUM,SAFE,MEDIUM
160795,Kutha,25.590407,81.732654,2419,741,2,18.0,4450,20000,5000,0,260.6843,8.2962,4,3,8.5957,85.6442,3280.0,0.7375,52.8265,CRITICAL,SAFE,MEDIUM
160795,Kutha,25.590407,81.732654,2419,741,2,18.0,4450,20000,5000,0,53.258,1.9193,0,0,6.8813,16.2443,3280.0,0.7375,20.7678,LOW,SAFE,LOW
160795,Kutha,25.590407,81.732654,2419,741,2,18.0,4450,20000,5000,0,336.3486,1.3458,3,4,8.2513,66.3688,3280.0,0.7375,46.0883,HIGH,SAFE,MEDIUM
160795,Kutha,25.590407,81.732654,2419,741,2,18.0,4450,20000,5000,0,180.0498,3.0427,0,3,4.5062,46.9013,3280.0,0.7375,37.4346,LOW,SAFE,MEDIUM
160795,Kutha,25.590407,81.732654,2419,741,2,18.0,4450,20000,5000,0,19.1323,1.3422,2,0,0.7208,15.3782,3280.0,0.7375,17.1865,LOW,SAFE,LOW
160796,Muzaffarpur Urf Bichhia,25.582719,81.726502,939,311,2,14.5,1540,20000,20000,0,139.8813,7.9719,2,3,3.5484,66.0335,3616.0,0.2597,32.7059,HIGH,SAFE,MEDIUM
160796,Muzaffarpur Urf Bichhia,25.582719,81.726502,939,311,2,14.5,1540,20000,20000,0,332.2138,1.6184,1,5,0.8262,69.8471,3616.0,0.2597,42.2648,HIGH,SAFE,MEDIUM
160796,Muzaffarpur Urf Bichhia,25.582719,81.726502,939,311,2,14.5,1540,20000,20000,0,312.994,3.0506,0,1,6.6735,48.4779,3616.0,0.2597,30.7222,LOW,SAFE,MEDIUM
160796,Muzaffarpur Urf Bichhia,25.582719,81.726502,939,311,2,14.5,1540,20000,20000,0,383.9306,5.3043,1,1,7.9871,70.2871,3616.0,0.2597,45.5243,HIGH,SAFE,MEDIUM
160796,Muzaffarpur Urf Bichhia,25.582719,81.726502,939,311,2,14.5,1540,20000,20000,0,299.2293,8.3059,3,1,1.281,67.6364,3616.0,0.2597,36.7585,HIGH,SAFE,MEDIUM
160797,Ulda,25.576993,81.716359,4681,1702,2,15.0,8240,10000,20000,0,89.8462,4.3495,2,5,4.394,63.9212,5796.0,0.8076,47.1403,MEDIUM,STRESSED,MEDIUM
160797,Ulda,25.576993,81.716359,4681,1702,2,15.0,8240,10000,20000,0,96.2771,2.0935,2,5,0.1271,56.2917,5796.0,0.8076,41.4981,MEDIUM,STRESSED,MEDIUM
160797,Ulda,25.576993,81.716359,4681,1702,2,15.0,8240,10000,20000,0,103.3726,5.8961,4,4,2.2106,61.3536,5796.0,0.8076,44.8267,MEDIUM,STRESSED,MEDIUM
160797,Ulda,25.576993,81.716359,4681,1702,2,15.0,8240,10000,20000,0,21.5433,3.8805,5,2,2.6933,57.7617,5796.0,0.8076,41.7088,MEDIUM,STRESSED,MEDIUM
160797,Ulda,25.576993,81.716359,4681,1702,2,15.0,8240,10000,20000,0,43.1775,7.1677,3,2,9.6513,53.2125,5796.0,0.8076,40.6088,MEDIUM,STRESSED,MEDIUM
160798,Malak Balau,25.57493,81.730784,2688,1004,2,14.0,4560,20000,20000,0,136.9535,4.7207,4,4,7.4342,68.5821,4824.0,0.5572,46.5981,HIGH,SAFE,MEDIUM
