village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km,vulnerability_score_100,vulnerability_category
160821,Atrampur Urf Nawabganj,4847,829,651,1073,0,307.95,15.739568111706449,0.1343098824014854,0.2213740458015267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,21.0,16.0,38.283373360714336,Medium
160822,Sherandazpur,0,0,0,0,0,56.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,30.0,20.0,45.0,Medium
160823,Ahmadpur,875,134,110,68,0,75.75,11.551155115511552,0.1257142857142857,0.0777142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,22.0,18.0,37.1349802830987,Medium
160824,Madhopur Chandhan Urfghatampur,2520,412,324,700,0,134.4,18.75,0.1285714285714285,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,21.0,16.0,28.51702652699015,Low
160825,Udhopur,59,11,17,0,0,97.77,0.6034570931778664,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,30.0,20.0,52.00221511764337,Medium
160826,Karimuddinpur,2691,461,418,936,0,131.58,20.45143638850889,0.1553325901151988,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,25.0,12.0,39.74006550989954,Medium
160827,Shaikhpur Sahab,140,18,18,0,0,39.64,3.5317860746720484,0.1285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0,25.0,12.0,46.50236891746465,Medium
160828,Sarai Jairam,1956,424,320,650,0,211.77,9.236435755772773,0.16359918200409,0.3323108384458078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,30.0,15.0,35.28266265301085,Medium
160829,Mubarakpur Uperhar,2816,427,532,98,0,113.64,24.780007039774727,0.1889204545454545,0.0348011363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,30.0,20.0,35.19389964350336,Medium
160830,Adampur,5144,866,695,1007,0,342.34,15.025997546299005,0.135108864696734,0.1957620528771384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,25.0,10.0,57.31660770858853,Medium
160831,Pabnah,1463,246,182,325,0,96.32,15.188953488372094,0.124401913875598,0.2221462747778537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,36.300687663104135,Medium
160832,Kanjia,4338,747,640,646,0,39.97,108.53139854891168,0.1475334255417243,0.1489165514061779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,25.0,9.0,57.966699755353424,Medium
160833,Madhesa,949,186,154,449,1,48.19,19.69288234073459,0.1622760800842992,0.4731296101159115,0.0010537407797681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,20.0,10.0,43.90219037603224,Medium
160834,Madhopur,840,141,117,60,0,67.15,12.509307520476543,0.1392857142857143,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,18.0,9.0,38.38342686233781,Medium
160835,Saraswatipur Urf Kaudihar,4956,854,715,736,16,205.89,24.07110593035116,0.1442695722356739,0.1485068603712671,0.003228410008071,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,21.0,12.0,21.137505169299608,Low
160836,Kasari,1314,214,135,329,1,107.64,12.207357859531772,0.1027397260273972,0.2503805175038052,0.0007610350076103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,40.68756251117631,Medium
160837,Faridpur,1211,225,157,555,0,124.55,9.72300281011642,0.129644921552436,0.458298926507019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,18.0,15.0,36.58064944827317,Medium
160838,Jalalpur Chandhan Urfpirthipur,2457,373,349,279,0,119.27,20.600318604846148,0.142043142043142,0.1135531135531135,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,43.17613919601539,Medium
160839,Jagdishpur Chandhan,2142,419,293,208,0,193.38,11.076636673906298,0.1367880485527544,0.0971055088702147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,25.0,12.0,37.54463721779526,Medium
160840,Dasapur,1076,186,164,320,0,48.29,22.282045972250984,0.1524163568773234,0.2973977695167286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,22.0,15.0,39.47571108209965,Medium
160841,Duara Jagdishpur,1960,352,310,665,0,128.54,15.248171775322858,0.1581632653061224,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,18.0,,42.068327109701904,Medium
160842,Dharwandpur,578,90,103,56,0,52.14,11.0855389336402,0.1782006920415225,0.0968858131487889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,28.0,16.0,32.11961743562684,Low
160843,Uthgi,2317,385,279,657,0,189.14,12.25018504811251,0.1204143288735433,0.2835563228312473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,25.0,17.0,30.53393567971557,Low
160844,Budauna,2558,437,341,412,0,251.68,10.163699936427207,0.1333072713057075,0.1610633307271305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,24.0,14.0,37.72246330513822,Medium
160845,Sarai Kesho,179,31,34,0,0,44.93,3.983975072334743,0.1899441340782122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,23.0,16.0,40.86214396838575,Medium
160846,Kasimpurjuda Urf Musepur,980,175,167,269,0,14.98,65.42056074766354,0.1704081632653061,0.2744897959183673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,23.0,17.0,34.17476912575481,Medium
160847,Tajpur Urf Bhikhampur,1074,147,161,244,0,131.81,8.14809195053486,0.1499068901303538,0.2271880819366853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,26.0,14.0,28.46819438658773,Low
160848,Khizirpur Uperhar,1959,273,302,433,0,198.31,9.878473097675355,0.1541602858601327,0.2210311383358856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,27.0,14.0,28.63616433159785,Low
160849,Sarai Shah,72,14,11,72,0,27.99,2.572347266881029,0.1527777777777778,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,54.689107536937485,Medium
160850,Ziyauddinpur,264,50,41,0,0,28.14,9.381663113006397,0.1553030303030303,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,50.04486228492227,Medium
160851,Fatehpur Budauna,192,36,22,16,0,57.23,3.3548838022016425,0.1145833333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,24.0,17.0,37.325451888118366,Medium
160852,Tekari,1122,135,211,0,0,126.0,8.904761904761905,0.1880570409982174,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,51.007872560839786,Medium
160853,Dilshadpur,37,6,7,37,0,69.0,0.5362318840579711,0.1891891891891892,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,55.6977253814886,Medium
160854,Nasiranpur,0,0,0,0,0,7.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Medium
160855,Rasulpur Chandi,931,145,121,74,0,43.03,21.636067859632814,0.1299677765843179,0.079484425349087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,13.0,38.51945784562104,Medium
160856,Kureser Uperhar,2810,467,397,589,0,264.43,10.626630866391862,0.1412811387900356,0.2096085409252669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,,7.0,39.05677430497592,Medium
160857,Kaizirpur Kachar,0,0,0,0,0,104.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,27.0,14.0,45.0,Medium
160858,Kureser Kachhar,0,0,0,0,0,264.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,35.0,20.0,45.0,Medium
160859,Jalalpur Juda,212,41,36,110,0,59.0,3.593220338983051,0.1698113207547169,0.5188679245283019,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,52.83643146545312,Medium
160860,Kakra,1032,150,184,74,0,90.0,11.466666666666669,0.1782945736434108,0.0717054263565891,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,51.17887048268472,Medium
160861,Chaphri Kachhar,0,0,0,0,0,548.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,25.0,23.0,45.0,Medium
160862,Chaphri Uperhar,2474,365,382,537,0,215.0,11.506976744186046,0.1544058205335489,0.2170573969280517,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,51.19062528141352,Medium
160863,Sarai Jado,1065,189,155,118,0,61.67,17.269336792605806,0.1455399061032863,0.1107981220657277,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,19.0,12.0,33.96363144877187,Medium
160864,Rampur,1446,233,179,279,0,121.76,11.875821287779235,0.123789764868603,0.1929460580912863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,19.0,13.0,33.500087035579725,Medium
160865,Rasulpur Chandhan,545,93,90,78,0,43.03,12.665582151986984,0.1651376146788991,0.1431192660550458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,13.0,39.523863316614566,Medium
160866,Tikri,3161,564,368,1470,0,177.39,17.81949377078753,0.116418854792787,0.4650427080037962,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,12.0,11.0,39.05051180762116,Medium
160867,Hathga,5967,1050,847,1106,0,311.98,19.126226040130778,0.1419473772414949,0.1853527735880677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,10.0,25.97165027619167,Low
160868,Mahru Dih,1198,198,147,146,0,90.85,13.186571271326365,0.1227045075125208,0.1218697829716193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,16.0,10.0,33.16604561377658,Medium
160869,Malak Herher Uperhar,6227,1035,918,972,0,302.15,20.60896905510508,0.1474225148546651,0.1560944274931748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,8.0,42.71724932083486,Medium
160870,Malakherher Kachhar,0,0,0,0,0,319.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Medium
160871,Mohammdpur Hathga,4862,825,627,700,0,210.21,23.12925170068027,0.1289592760180995,0.1439736733854381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,17.0,12.0,47.2063817060674,Medium
160872,Mazra Chack Shahzainuddin,0,0,0,0,0,30.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,18.0,13.0,45.0,Medium
160873,Arazi Chack Hamid,0,0,0,0,0,14.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Medium
160874,Akbarpur Urf Gangaganj,2913,456,516,281,0,188.9,15.420857596611963,0.1771369721936148,0.0964641263302437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,18.0,12.0,49.76386450278716,Medium
160875,Fatoohpur Uperhar,1510,260,244,406,0,96.42,15.660651317154118,0.1615894039735099,0.2688741721854304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,20.0,13.0,42.669347936502334,Medium
160876,Chack Shah Hamid,376,65,41,281,0,35.21,10.678784436239704,0.1090425531914893,0.7473404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,21.0,13.0,59.11375403366136,Medium
160877,Chack Shah Zainuddin,0,0,0,0,0,6.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,18.0,13.0,45.0,Medium
160878,Fatoohpur Kachar,0,0,0,0,0,405.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,13.0,45.0,Medium
160879,Malikpur,749,119,164,188,0,4.22,177.48815165876778,0.2189586114819759,0.2510013351134846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,25.0,17.0,40.95536174593945,Medium
160880,Akodhi,1280,210,134,481,0,135.39,9.45416943644287,0.1046875,0.37578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,53.0,28.0,43.74161739900234,Medium
160881,Chetpur Lakhni,459,80,56,91,0,49.93,9.192870018025236,0.1220043572984749,0.1982570806100217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,54.0,22.0,40.86275771165377,Medium
160882,Achlupur,1313,232,146,263,0,130.01,10.099223136681797,0.1111957349581111,0.2003046458492003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,54.0,29.0,40.58600585559553,Medium
160883,Dewapur,2678,452,331,702,0,175.32,15.274925849874515,0.1235997012696041,0.2621359223300971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,46.0,26.0,47.31343801559354,Medium
160884,Aruwahw,3496,603,536,1174,0,350.25,9.981441827266238,0.1533180778032036,0.335812356979405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,42.0,20.0,42.52237156194045,Medium
160885,Bahadurpur,1607,300,244,422,0,145.25,11.06368330464716,0.1518357187305538,0.2626011200995644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,52.0,27.0,42.15634607367095,Medium
160886,Mukundpur,5150,993,693,1009,0,519.45,9.914332467032438,0.1345631067961165,0.1959223300970873,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,45.0,20.0,34.590846112436594,Medium
160887,Kalyanpur,7184,1118,917,2200,0,515.897,13.925260274822298,0.1276447661469933,0.3062360801781737,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,50.93312621172069,Medium
160888,Unchdih,2595,445,344,573,0,197.02,13.171251649578725,0.1325626204238921,0.2208092485549133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0,41.45585639045213,Medium
160889,Madipur,598,90,73,248,0,74.605,8.015548555726827,0.1220735785953177,0.4147157190635451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,48.0,27.0,52.7320497453364,Medium
160890,Umariasari,2272,384,304,554,0,198.378,11.452882880158082,0.1338028169014084,0.2438380281690141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,44.870880670688905,Medium
160891,Baladih,1961,353,261,427,0,206.92,9.477092596172437,0.1330953595104538,0.2177460479347271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0,41.30461976793704,Medium
160892,Jajapur,595,99,84,141,0,58.96,10.09158751696065,0.1411764705882353,0.2369747899159663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0,41.66846467027552,Medium
160893,Umaria Badal Urf Gainda,3706,594,567,772,0,467.7,7.923882830874493,0.1529951430113329,0.2083108472746896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,40.0,14.0,37.62390304978171,Medium
160894,Babhanpur Urf Kalyanpur,2146,360,263,683,0,159.35,13.467210542830248,0.1225535880708294,0.3182665424044734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,40.0,22.0,41.65504163641872,Medium
160895,Sarwagauhan Urfsinghgarh,2411,394,350,702,0,385.01,6.262175008441339,0.1451679800912484,0.291165491497304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,38.0,20.0,38.56836575350165,Medium
160896,Tulapur Khargapur,805,132,111,165,0,113.81,7.073192162375889,0.1378881987577639,0.2049689440993788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,42.0,20.0,41.285671709464886,Medium
160897,Hasanpur,1152,190,152,358,0,175.68,6.557377049180328,0.1319444444444444,0.3107638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,32.0,17.0,49.11512363013482,Medium
160898,Niyaipur,1335,204,174,233,0,97.34,13.71481405383193,0.1303370786516854,0.1745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,32.0,17.0,46.18005420530423,Medium
160899,Chaubara,4220,719,640,1126,0,244.24,17.278087127415656,0.1516587677725118,0.266824644549763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,32.0,16.0,47.42768972260055,Medium
160900,Bardani,954,167,145,309,0,156.7,6.088066368857691,0.1519916142557652,0.3238993710691824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,32.0,12.0,34.76291821083314,Medium
160901,Birsinghpur Ramgarh,3024,501,483,670,0,484.81,6.237495101173655,0.1597222222222222,0.2215608465608465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,25.0,9.0,34.489288295164684,Medium
160902,Shahpur Kalyan Urf Newada,2386,394,364,577,0,174.49,13.674136053642044,0.1525565800502933,0.2418273260687342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,32.0,12.0,34.68144403353104,Medium
160903,Jeetpur Dayal,1284,207,201,118,0,152.03,8.445701506281655,0.1565420560747663,0.0919003115264797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,33.0,13.0,33.83638146829542,Medium
160904,Baherpur,1724,297,216,449,0,122.09,14.12073060856745,0.1252900232018561,0.2604408352668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,30.0,12.0,33.9748787178578,Medium
160905,Mairi,1389,228,164,273,0,202.73,6.8514773343856366,0.1180705543556515,0.1965442764578833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,31.0,11.0,33.13990218718116,Medium
160906,Jamunipur,1298,230,221,362,0,82.69,15.697182246946427,0.1702619414483821,0.2788906009244992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,34.0,10.0,50.48110834610855,Medium
160907,Kasturipur Kasturi,1588,297,254,687,0,97.99,16.205735279110115,0.1599496221662468,0.4326196473551637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,34.0,10.0,45.961295558925215,Medium
160908,Sarai Bharat Urf Holagarh,3705,622,571,681,0,235.0,15.76595744680851,0.1541160593792172,0.1838056680161943,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,51.190801903233584,Medium
160909,Sarai Hariram,1729,309,277,600,0,205.0,8.434146341463414,0.1602082128397917,0.3470213996529786,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,51.88816313338439,Medium
