village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km
160828,Sarai Jairam,1956,424,320,650,0,211.77,9.236435755772773,0.16359918200409,0.3323108384458078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,30.0,15.0
160829,Mubarakpur Uperhar,2816,427,532,98,0,113.64,24.780007039774727,0.18892045454545456,0.03480113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,30.0,20.0
160830,Adampur,5144,866,695,1007,0,342.34,15.025997546299003,0.13510886469673405,0.1957620528771384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,25.0,10.0
160831,Pabnah,1463,246,182,325,0,96.32,15.188953488372094,0.12440191387559808,0.22214627477785373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
160832,Kanjia,4338,747,640,646,0,39.97,108.53139854891168,0.1475334255417243,0.14891655140617796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,25.0,9.0
160833,Madhesa,949,186,154,449,1,48.19,19.69288234073459,0.16227608008429925,0.4731296101159115,0.001053740779768177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,20.0,10.0
160834,Madhopur,840,141,117,60,0,67.15,12.509307520476543,0.1392857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,18.0,9.0
160835,Saraswatipur Urf Kaudihar,4956,854,715,736,16,205.89,24.07110593035116,0.14426957223567394,0.14850686037126715,0.003228410008071025,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,21.0,12.0
160836,Kasari,1314,214,135,329,1,107.64,12.207357859531772,0.10273972602739725,0.2503805175038052,0.00076103500761035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,
160837,Faridpur,1211,225,157,555,0,124.55,9.72300281011642,0.129644921552436,0.458298926507019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,18.0,15.0
160838,Jalalpur Chandhan Urfpirthipur,2457,373,349,279,0,119.27,20.600318604846148,0.14204314204314206,0.11355311355311355,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
160839,Jagdishpur Chandhan,2142,419,293,208,0,193.38,11.076636673906298,0.13678804855275445,0.09710550887021475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,25.0,12.0
160840,Dasapur,1076,186,164,320,0,48.29,22.282045972250984,0.1524163568773234,0.29739776951672864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,22.0,15.0
160841,Duara Jagdishpur,1960,352,310,665,0,128.54,15.248171775322858,0.15816326530612246,0.3392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,18.0,
160842,Dharwandpur,578,90,103,56,0,52.14,11.0855389336402,0.1782006920415225,0.09688581314878893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,28.0,16.0
160843,Uthgi,2317,385,279,657,0,189.14,12.25018504811251,0.12041432887354338,0.2835563228312473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,25.0,17.0
160844,Budauna,2558,437,341,412,0,251.68,10.163699936427209,0.13330727130570758,0.16106333072713058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,24.0,14.0
160845,Sarai Kesho,179,31,34,0,0,44.93,3.983975072334743,0.18994413407821228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,23.0,16.0
160846,Kasimpurjuda Urf Musepur,980,175,167,269,0,14.98,65.42056074766354,0.1704081632653061,0.27448979591836736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,23.0,17.0
160847,Tajpur Urf Bhikhampur,1074,147,161,244,0,131.81,8.14809195053486,0.14990689013035383,0.2271880819366853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,26.0,14.0
160848,Khizirpur Uperhar,1959,273,302,433,0,198.31,9.878473097675357,0.15416028586013272,0.22103113833588567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,27.0,14.0
160849,Sarai Shah,72,14,11,72,0,27.99,2.572347266881029,0.1527777777777778,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160850,Ziyauddinpur,264,50,41,0,0,28.14,9.381663113006397,0.1553030303030303,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160851,Fatehpur Budauna,192,36,22,16,0,57.23,3.3548838022016425,0.11458333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,24.0,17.0
160852,Tekari,1122,135,211,0,0,126.0,8.904761904761905,0.18805704099821746,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160853,Dilshadpur,37,6,7,37,0,69.0,0.5362318840579711,0.1891891891891892,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160854,Nasiranpur,0,0,0,0,0,7.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160855,Rasulpur Chandi,931,145,121,74,0,43.03,21.636067859632814,0.12996777658431793,0.079484425349087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,13.0
160856,Kureser Uperhar,2810,467,397,589,0,264.43,10.626630866391862,0.1412811387900356,0.2096085409252669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,,7.0
160857,Kaizirpur Kachar,0,0,0,0,0,104.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,27.0,14.0
160858,Kureser Kachhar,0,0,0,0,0,264.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,35.0,20.0
160859,Jalalpur Juda,212,41,36,110,0,59.0,3.593220338983051,0.16981132075471697,0.5188679245283019,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160860,Kakra,1032,150,184,74,0,90.0,11.466666666666667,0.17829457364341086,0.07170542635658915,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160861,Chaphri Kachhar,0,0,0,0,0,548.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,25.0,23.0
160862,Chaphri Uperhar,2474,365,382,537,0,215.0,11.506976744186046,0.1544058205335489,0.21705739692805173,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160863,Sarai Jado,1065,189,155,118,0,61.67,17.269336792605806,0.14553990610328638,0.1107981220657277,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,19.0,12.0
160864,Rampur,1446,233,179,279,0,121.76,11.875821287779237,0.12378976486860305,0.19294605809128632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,19.0,13.0
160865,Rasulpur Chandhan,545,93,90,78,0,43.03,12.665582151986985,0.1651376146788991,0.14311926605504588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,15.0,13.0
160866,Tikri,3161,564,368,1470,0,177.39,17.81949377078753,0.11641885479278709,0.46504270800379627,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,12.0,11.0
160867,Hathga,5967,1050,847,1106,0,311.98,19.126226040130778,0.1419473772414949,0.1853527735880677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,10.0
160868,Mahru Dih,1198,198,147,146,0,90.85,13.186571271326363,0.12270450751252086,0.12186978297161936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,16.0,10.0
160869,Malak Herher Uperhar,6227,1035,918,972,0,302.15,20.60896905510508,0.14742251485466518,0.15609442749317487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,8.0
160870,Malakherher Kachhar,0,0,0,0,0,319.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160871,Mohammdpur Hathga,4862,825,627,700,0,210.21,23.12925170068027,0.12895927601809956,0.1439736733854381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,17.0,12.0
160872,Mazra Chack Shahzainuddin,0,0,0,0,0,30.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,18.0,13.0
160873,Arazi Chack Hamid,0,0,0,0,0,14.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160874,Akbarpur Urf Gangaganj,2913,456,516,281,0,188.9,15.420857596611963,0.17713697219361482,0.09646412633024373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,18.0,12.0
160875,Fatoohpur Uperhar,1510,260,244,406,0,96.42,15.660651317154118,0.16158940397350993,0.26887417218543047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,20.0,13.0
160876,Chack Shah Hamid,376,65,41,281,0,35.21,10.678784436239704,0.10904255319148937,0.7473404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.0,21.0,13.0
160877,Chack Shah Zainuddin,0,0,0,0,0,6.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,18.0,13.0
160878,Fatoohpur Kachar,0,0,0,0,0,405.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,13.0
160879,Malikpur,749,119,164,188,0,4.22,177.48815165876778,0.21895861148197596,0.25100133511348466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,25.0,17.0
160880,Akodhi,1280,210,134,481,0,135.39,9.45416943644287,0.1046875,0.37578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,53.0,28.0
160881,Chetpur Lakhni,459,80,56,91,0,49.93,9.192870018025236,0.12200435729847495,0.19825708061002179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,22.0,54.0,22.0
160882,Achlupur,1313,232,146,263,0,130.01,10.099223136681795,0.11119573495811119,0.2003046458492003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,54.0,29.0
160883,Dewapur,2678,452,331,702,0,175.32,15.274925849874515,0.12359970126960418,0.2621359223300971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,46.0,26.0
160884,Aruwahw,3496,603,536,1174,0,350.25,9.981441827266238,0.15331807780320367,0.33581235697940504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,42.0,20.0
160885,Bahadurpur,1607,300,244,422,0,145.25,11.06368330464716,0.15183571873055382,0.26260112009956443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,27.0,52.0,27.0
160886,Mukundpur,5150,993,693,1009,0,519.45,9.914332467032438,0.1345631067961165,0.19592233009708737,0.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,45.0,20.0
160887,Kalyanpur,7184,1118,917,2200,0,515.897,13.925260274822298,0.12764476614699333,0.3062360801781737,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160888,Unchdih,2595,445,344,573,0,197.02,13.171251649578723,0.1325626204238921,0.2208092485549133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0
160889,Madipur,598,90,73,248,0,74.605,8.015548555726827,0.12207357859531773,0.41471571906354515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,48.0,27.0
160890,Umariasari,2272,384,304,554,0,198.378,11.452882880158082,0.13380281690140844,0.2438380281690141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,
160891,Baladih,1961,353,261,427,0,206.92,9.477092596172435,0.13309535951045384,0.21774604793472718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0
160892,Jajapur,595,99,84,141,0,58.96,10.09158751696065,0.1411764705882353,0.23697478991596638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,18.0,38.0,18.0
160893,Umaria Badal Urf Gainda,3706,594,567,772,0,467.7,7.923882830874493,0.15299514301133296,0.20831084727468968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,40.0,14.0
160894,Babhanpur Urf Kalyanpur,2146,360,263,683,0,159.35,13.467210542830248,0.12255358807082944,0.31826654240447344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,40.0,22.0
160895,Sarwagauhan Urfsinghgarh,2411,394,350,702,0,385.01,6.262175008441339,0.14516798009124846,0.29116549149730403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,38.0,20.0
160896,Tulapur Khargapur,805,132,111,165,0,113.81,7.073192162375889,0.13788819875776398,0.20496894409937888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,20.0,42.0,20.0
160897,Hasanpur,1152,190,152,358,0,175.68,6.557377049180328,0.13194444444444445,0.3107638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,32.0,17.0
160898,Niyaipur,1335,204,174,233,0,97.34,13.71481405383193,0.1303370786516854,0.1745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,32.0,17.0
160899,Chaubara,4220,719,640,1126,0,244.24,17.278087127415656,0.15165876777251186,0.266824644549763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,32.0,16.0
160900,Bardani,954,167,145,309,0,156.7,6.088066368857691,0.1519916142557652,0.3238993710691824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,32.0,12.0
160901,Birsinghpur Ramgarh,3024,501,483,670,0,484.81,6.237495101173655,0.1597222222222222,0.22156084656084657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,25.0,9.0
160902,Shahpur Kalyan Urf Newada,2386,394,364,577,0,174.49,13.674136053642043,0.15255658005029338,0.24182732606873428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,32.0,12.0
160903,Jeetpur Dayal,1284,207,201,118,0,152.03,8.445701506281655,0.15654205607476634,0.09190031152647975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,13.0,33.0,13.0
160904,Baherpur,1724,297,216,449,0,122.09,14.12073060856745,0.12529002320185614,0.2604408352668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,30.0,12.0
160905,Mairi,1389,228,164,273,0,202.73,6.8514773343856366,0.11807055435565154,0.19654427645788336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,31.0,11.0
160906,Jamunipur,1298,230,221,362,0,82.69,15.697182246946427,0.17026194144838214,0.27889060092449924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,34.0,10.0
160907,Kasturipur Kasturi,1588,297,254,687,0,97.99,16.205735279110115,0.15994962216624686,0.43261964735516373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,34.0,10.0
160908,Sarai Bharat Urf Holagarh,3705,622,571,681,0,235.0,15.76595744680851,0.15411605937921727,0.18380566801619433,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160909,Sarai Hariram,1729,309,277,600,0,205.0,8.434146341463414,0.16020821283979178,0.3470213996529786,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
160910,Rajapur Chaubara,2426,385,350,667,0,174.0,13.942528735632184,0.1442704039571311,0.2749381698268755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,38.0,17.0
160911,Sarai Ganga Rampur,409,78,46,302,0,41.41,9.876841342670854,0.11246943765281174,0.7383863080684596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,33.0,14.0
160912,Sultanpur Jaisingh,1032,170,161,101,0,79.25,13.022082018927446,0.1560077519379845,0.09786821705426356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,32.0,15.0
160913,Sufipur Urf Dhusurpur,265,50,37,96,0,48.0,5.520833333333333,0.13962264150943396,0.3622641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,
160914,Sarai Madansingh Urf Chanti,3738,638,516,883,0,268.754,13.908630197131949,0.13804173354735153,0.23622257891920814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,32.0,15.0
160915,Jaliasai,1216,209,193,603,0,117.0,10.393162393162394,0.15871710526315788,0.49588815789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,30.0,15.0
160916,Dahiawan,5689,999,826,1643,0,231.56,24.568146484712386,0.14519247670943927,0.2888029530673229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,40.0,15.0
160917,Sarai Chandrabhan Urf Odhra,1307,200,183,179,0,63.25,20.66403162055336,0.14001530221882172,0.1369548584544759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,30.0,13.0
160918,Hansrajpur,2276,334,344,629,0,113.79,20.001757623692765,0.15114235500878734,0.27636203866432335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,30.0,12.0
160919,Tarti,1325,241,173,231,0,84.26,15.725136482316637,0.13056603773584904,0.17433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,33.0,15.0
160920,Gidharpur Gondwa,2792,497,419,1483,2,139.0,20.086330935251798,0.15007163323782235,0.5311604584527221,0.0007163323782234957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,34.0,10.0
160921,Madupur Ramnagar,3051,529,389,932,0,249.15,12.245635159542443,0.12749918059652574,0.3054736152081285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,43.0,18.0
160922,Pachim Nara,2925,477,503,505,0,1009.602,2.897181265488777,0.17196581196581195,0.17264957264957265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,42.0,18.0
